"pop" "chrom" "phys_assembly" "gen_assembly" "gen_dist" "phys_dist" "rrate"
"LSSWE" "HiC_scaffold_2" 12804294 24.615 1.12 47759 23.451
"LSSWE" "HiC_scaffold_2" 13008085 24.615 0 203791 0
"LSSWE" "HiC_scaffold_2" 13021882 24.615 0 13797 0
"LSSWE" "HiC_scaffold_2" 13080154 24.615 0 58272 0
"LSSWE" "HiC_scaffold_2" 13124724 24.615 0 44570 0
"LSSWE" "HiC_scaffold_2" 13223056 25.171 0.56 98332 5.695
"LSSWE" "HiC_scaffold_2" 13350744 25.727 0.56 127688 4.386
"LSSWE" "HiC_scaffold_2" 13801375 27.412 1.68 450631 3.728
"LSSWE" "HiC_scaffold_2" 14040791 27.412 0 239416 0
"LSSWE" "HiC_scaffold_2" 14431486 27.968 0.56 390695 1.433
"LSSWE" "HiC_scaffold_2" 14447088 27.968 0 15602 0
"LSSWE" "HiC_scaffold_2" 14610547 29.085 1.12 163459 6.852
"LSSWE" "HiC_scaffold_2" 14816190 29.641 0.56 205643 2.723
"LSSWE" "HiC_scaffold_2" 15049160 29.641 0 232970 0
"LSSWE" "HiC_scaffold_2" 15562913 32.482 2.84 513753 5.528
"LSSWE" "HiC_scaffold_2" 15867095 37.72 5.24 304182 17.227
"LSSWE" "HiC_scaffold_2" 16284657 40.561 2.84 417562 6.801
"LSSWE" "HiC_scaffold_2" 16344988 42.802 2.24 60331 37.129
"LSSWE" "HiC_scaffold_2" 16417247 44.488 1.69 72259 23.388
"LSSWE" "HiC_scaffold_2" 17312219 47.918 3.43 894972 3.833
"LSSWE" "HiC_scaffold_2" 18251997 47.918 0 939778 0
"LSSWE" "HiC_scaffold_2" 18768220 47.918 0 516223 0
"LSSWE" "HiC_scaffold_2" 19595224 47.918 0 827004 0
"LSSWE" "HiC_scaffold_2" 19676760 50.178 2.26 81536 27.718
"LSSWE" "HiC_scaffold_2" 19864748 50.734 0.56 187988 2.979
"LSSWE" "HiC_scaffold_2" 20637640 50.734 0 772892 0
"LSSWE" "HiC_scaffold_2" 20904392 51.289 0.55 266752 2.062
"LSSWE" "HiC_scaffold_2" 21209453 54.719 3.43 305061 11.244
"LSSWE" "HiC_scaffold_2" 21667972 54.719 0 458519 0
"LSSWE" "HiC_scaffold_2" 21834994 54.719 0 167022 0
"LSSWE" "HiC_scaffold_2" 22566152 54.719 0 731158 0
"LSSWE" "HiC_scaffold_2" 22656407 55.837 1.12 90255 12.409
"LSSWE" "HiC_scaffold_2" 22893364 55.837 0 236957 0
"LSSWE" "HiC_scaffold_2" 22943189 56.392 0.55 49825 11.039
"LSSWE" "HiC_scaffold_2" 22957021 59.789 3.4 13832 245.807
"LSSWE" "HiC_scaffold_2" 23029020 59.789 0 71999 0
"LSSWE" "HiC_scaffold_2" 23497749 59.789 0 468729 0
"LSSWE" "HiC_scaffold_2" 23603869 63.219 3.43 106120 32.322
"LSSWE" "HiC_scaffold_2" 25250088 63.775 0.56 1646219 0.34
"LSSWE" "HiC_scaffold_2" 25307637 64.33 0.55 57549 9.557
"LSSWE" "HiC_scaffold_2" 25811183 68.289 3.96 503546 7.864
"LSSWE" "HiC_scaffold_2" 27283656 69.975 1.69 1472473 1.148
"LSSWE" "HiC_scaffold_2" 27317949 69.975 0 34293 0
"LSSWE" "HiC_scaffold_2" 28502617 69.975 0 1184668 0
"LSSWE" "HiC_scaffold_2" 28508573 71.092 1.12 5956 188.046
"LSSWE" "HiC_scaffold_2" 28564923 71.648 0.56 56350 9.938
"LSSWE" "HiC_scaffold_2" 28969975 72.203 0.56 405052 1.383
"LSSWE" "HiC_scaffold_2" 29007175 72.203 0 37200 0
"LSSWE" "HiC_scaffold_2" 29440881 72.203 0 433706 0
"LSSWE" "HiC_scaffold_2" 29949356 72.759 0.56 508475 1.101
"LSSWE" "HiC_scaffold_2" 30040177 73.315 0.56 90821 6.166
"LSSWE" "HiC_scaffold_2" 30153896 73.315 0 113719 0
"LSSWE" "HiC_scaffold_2" 30437400 73.315 0 283504 0
"LSSWE" "HiC_scaffold_2" 30767361 73.315 0 329961 0
"LSSWE" "HiC_scaffold_2" 30785631 73.315 0 18270 0
"LSSWE" "HiC_scaffold_2" 31167270 74.128 0.81 381639 2.122
"LSSWE" "HiC_scaffold_2" 31692063 74.128 0 524793 0
"LSSWE" "HiC_scaffold_2" 32232041 74.128 0 539978 0
"LSSWE" "HiC_scaffold_3" 410603 0 NA NA NA
"LSSWE" "HiC_scaffold_3" 2272224 0 0 1861621 0
"LSSWE" "HiC_scaffold_3" 2527079 0.826 0.83 254855 3.257
"LSSWE" "HiC_scaffold_3" 3196287 0.826 0 669208 0
"LSSWE" "HiC_scaffold_3" 3213666 0.826 0 17379 0
"LSSWE" "HiC_scaffold_3" 3272087 0.826 0 58421 0
"LSSWE" "HiC_scaffold_3" 3341949 0.826 0 69862 0
"LSSWE" "HiC_scaffold_3" 3703639 0.826 0 361690 0
"LSSWE" "HiC_scaffold_3" 3904610 1.484 0.66 200971 3.284
"LSSWE" "HiC_scaffold_3" 4234179 10.016 8.53 329569 25.882
"LSSWE" "HiC_scaffold_3" 4632124 11.34 1.32 397945 3.317
"LSSWE" "HiC_scaffold_3" 5163622 12.665 1.32 531498 2.484
"LSSWE" "HiC_scaffold_3" 5333405 13.323 0.66 169783 3.887
"LSSWE" "HiC_scaffold_3" 5590622 13.981 0.66 257217 2.566
"LSSWE" "HiC_scaffold_3" 5915892 17.36 3.38 325270 10.391
"LSSWE" "HiC_scaffold_3" 5965072 17.36 0 49180 0
"LSSWE" "HiC_scaffold_3" 6317611 17.36 0 352539 0
"LSSWE" "HiC_scaffold_3" 6488493 18.471 1.11 170882 6.496
"LSSWE" "HiC_scaffold_3" 6563383 18.471 0 74890 0
"LSSWE" "HiC_scaffold_3" 6606421 19.027 0.56 43038 13.012
"LSSWE" "HiC_scaffold_3" 6656291 22.457 3.43 49870 68.779
"LSSWE" "HiC_scaffold_3" 6770236 23.574 1.12 113945 9.829
"LSSWE" "HiC_scaffold_3" 7218300 24.13 0.56 448064 1.25
"LSSWE" "HiC_scaffold_3" 7444575 24.13 0 226275 0
"LSSWE" "HiC_scaffold_3" 7548586 24.13 0 104011 0
"LSSWE" "HiC_scaffold_3" 7619969 25.803 1.67 71383 23.395
"LSSWE" "HiC_scaffold_3" 8125659 25.803 0 505690 0
"LSSWE" "HiC_scaffold_3" 8347278 26.92 1.12 221619 5.054
"LSSWE" "HiC_scaffold_3" 8375239 27.476 0.56 27961 20.028
"LSSWE" "HiC_scaffold_3" 8922764 27.476 0 547525 0
"LSSWE" "HiC_scaffold_3" 9360194 32.103 4.63 437430 10.585
"LSSWE" "HiC_scaffold_3" 9926818 32.103 0 566624 0
"LSSWE" "HiC_scaffold_3" 10817272 32.659 0.56 890454 0.629
"LSSWE" "HiC_scaffold_3" 11033948 33.776 1.12 216676 5.169
"LSSWE" "HiC_scaffold_3" 12171294 33.776 0 1137346 0
"LSSWE" "HiC_scaffold_3" 12226396 36.618 2.84 55102 51.541
"LSSWE" "HiC_scaffold_3" 13305794 37.173 0.55 1079398 0.51
"LSSWE" "HiC_scaffold_3" 13525717 37.729 0.56 219923 2.546
"LSSWE" "HiC_scaffold_3" 14177204 37.729 0 651487 0
"LSSWE" "HiC_scaffold_3" 14656162 37.729 0 478958 0
"LSSWE" "HiC_scaffold_3" 14873573 39.415 1.69 217411 7.773
"LSSWE" "HiC_scaffold_3" 15569286 39.415 0 695713 0
"LSSWE" "HiC_scaffold_3" 16431352 41.675 2.26 862066 2.622
"LSSWE" "HiC_scaffold_3" 16818655 41.675 0 387303 0
"LSSWE" "HiC_scaffold_3" 17438894 42.23 0.55 620239 0.887
"LSSWE" "HiC_scaffold_3" 17547180 42.23 0 108286 0
"LSSWE" "HiC_scaffold_3" 17781558 43.348 1.12 234378 4.779
"LSSWE" "HiC_scaffold_3" 18349210 43.903 0.55 567652 0.969
"LSSWE" "HiC_scaffold_3" 18456403 46.144 2.24 107193 20.897
"LSSWE" "HiC_scaffold_3" 18640427 48.405 2.26 184024 12.281
"LSSWE" "HiC_scaffold_3" 18841881 48.405 0 201454 0
"LSSWE" "HiC_scaffold_3" 19003933 50.665 2.26 162052 13.946
"LSSWE" "HiC_scaffold_3" 21890511 55.293 4.63 2886578 1.604
"LSSWE" "HiC_scaffold_3" 21921239 55.293 0 30728 0
"LSSWE" "HiC_scaffold_3" 21936891 56.41 1.12 15652 71.556
"LSSWE" "HiC_scaffold_3" 21977012 56.41 0 40121 0
"LSSWE" "HiC_scaffold_3" 22367690 58.095 1.69 390678 4.326
"LSSWE" "HiC_scaffold_3" 22378151 60.892 2.8 10461 267.661
"LSSWE" "HiC_scaffold_3" 22473172 60.892 0 95021 0
"LSSWE" "HiC_scaffold_3" 22658880 60.892 0 185708 0
"LSSWE" "HiC_scaffold_3" 23148618 62.578 1.69 489738 3.451
"LSSWE" "HiC_scaffold_3" 23481928 62.578 0 333310 0
"LSSWE" "HiC_scaffold_3" 23765631 63.695 1.12 283703 3.948
"LSSWE" "HiC_scaffold_3" 24120112 67.053 3.36 354481 9.479
"LSSWE" "HiC_scaffold_3" 24814544 67.609 0.56 694432 0.806
"LSSWE" "HiC_scaffold_3" 24895265 68.726 1.12 80721 13.875
"LSSWE" "HiC_scaffold_3" 25126461 68.726 0 231196 0
"LSSWE" "HiC_scaffold_3" 25438181 70.412 1.69 311720 5.422
"LSSWE" "HiC_scaffold_3" 26956005 72.647 2.23 1517824 1.469
"LSSWE" "HiC_scaffold_3" 27962422 72.647 0 1006417 0
"LSSWE" "HiC_scaffold_3" 27983869 73.764 1.12 21447 52.222
"LSSWE" "HiC_scaffold_3" 28654787 73.764 0 670918 0
"LSSWE" "HiC_scaffold_3" 28832943 73.764 0 178156 0
"LSSWE" "HiC_scaffold_3" 29155195 73.764 0 322252 0
"LSSWE" "HiC_scaffold_3" 29782238 73.764 0 627043 0
"LSSWE" "HiC_scaffold_4" 527078 0 NA NA NA
"LSSWE" "HiC_scaffold_4" 1283249 0 0 756171 0
"LSSWE" "HiC_scaffold_4" 1321910 3.073 3.07 38661 79.408
"LSSWE" "HiC_scaffold_4" 2490112 4.191 1.12 1168202 0.959
"LSSWE" "HiC_scaffold_4" 2592562 4.191 0 102450 0
"LSSWE" "HiC_scaffold_4" 2713052 4.746 0.56 120490 4.648
"LSSWE" "HiC_scaffold_4" 2978103 4.746 0 265051 0
"LSSWE" "HiC_scaffold_4" 2996497 4.746 0 18394 0
"LSSWE" "HiC_scaffold_4" 3562901 6.432 1.69 566404 2.984
"LSSWE" "HiC_scaffold_4" 3654630 6.432 0 91729 0
"LSSWE" "HiC_scaffold_4" 4056375 7.549 1.12 401745 2.788
"LSSWE" "HiC_scaffold_4" 4700985 9.235 1.69 644610 2.622
"LSSWE" "HiC_scaffold_4" 4740194 9.235 0 39209 0
"LSSWE" "HiC_scaffold_4" 4765090 10.352 1.12 24896 44.987
"LSSWE" "HiC_scaffold_4" 5394890 13.73 3.38 629800 5.367
"LSSWE" "HiC_scaffold_4" 5708191 14.285 0.55 313301 1.756
"LSSWE" "HiC_scaffold_4" 5887607 15.403 1.12 179416 6.242
"LSSWE" "HiC_scaffold_4" 6129606 15.403 0 241999 0
"LSSWE" "HiC_scaffold_4" 6357351 15.958 0.55 227745 2.415
"LSSWE" "HiC_scaffold_4" 6411824 15.958 0 54473 0
"LSSWE" "HiC_scaffold_4" 7183205 17.069 1.11 771381 1.439
"LSSWE" "HiC_scaffold_4" 7400130 17.625 0.56 216925 2.582
"LSSWE" "HiC_scaffold_4" 7759483 21.65 4.02 359353 11.187
"LSSWE" "HiC_scaffold_4" 7873391 21.65 0 113908 0
"LSSWE" "HiC_scaffold_4" 8193806 25.675 4.03 320415 12.577
"LSSWE" "HiC_scaffold_4" 9014160 27.91 2.23 820354 2.718
"LSSWE" "HiC_scaffold_4" 9568875 30.752 2.84 554715 5.12
"LSSWE" "HiC_scaffold_4" 9569267 31.869 1.12 392 2857.143
"LSSWE" "HiC_scaffold_4" 9695989 31.869 0 126722 0
"LSSWE" "HiC_scaffold_4" 9904041 32.425 0.56 208052 2.692
"LSSWE" "HiC_scaffold_4" 9912367 32.425 0 8326 0
"LSSWE" "HiC_scaffold_4" 10282549 32.425 0 370182 0
"LSSWE" "HiC_scaffold_4" 10767343 32.425 0 484794 0
"LSSWE" "HiC_scaffold_4" 10903395 32.425 0 136052 0
"LSSWE" "HiC_scaffold_4" 11031340 32.98 0.55 127945 4.299
"LSSWE" "HiC_scaffold_4" 11663389 32.98 0 632049 0
"LSSWE" "HiC_scaffold_4" 12035070 36.41 3.43 371681 9.228
"LSSWE" "HiC_scaffold_4" 12382327 36.41 0 347257 0
"LSSWE" "HiC_scaffold_4" 12583114 36.966 0.56 200787 2.789
"LSSWE" "HiC_scaffold_4" 12955880 38.638 1.67 372766 4.48
"LSSWE" "HiC_scaffold_4" 13233178 40.899 2.26 277298 8.15
"LSSWE" "HiC_scaffold_4" 13238964 40.899 0 5786 0
"LSSWE" "HiC_scaffold_4" 13438387 40.899 0 199423 0
"LSSWE" "HiC_scaffold_4" 14089427 40.899 0 651040 0
"LSSWE" "HiC_scaffold_4" 14536093 42.572 1.67 446666 3.739
"LSSWE" "HiC_scaffold_4" 14582487 42.572 0 46394 0
"LSSWE" "HiC_scaffold_4" 14728075 42.572 0 145588 0
"LSSWE" "HiC_scaffold_4" 14842887 43.127 0.55 114812 4.79
"LSSWE" "HiC_scaffold_4" 15048328 47.152 4.02 205441 19.568
"LSSWE" "HiC_scaffold_4" 15067514 47.152 0 19186 0
"LSSWE" "HiC_scaffold_4" 15651548 48.838 1.69 584034 2.894
"LSSWE" "HiC_scaffold_4" 16448047 50.511 1.67 796499 2.097
"LSSWE" "HiC_scaffold_4" 16612889 51.066 0.55 164842 3.337
"LSSWE" "HiC_scaffold_4" 17514667 51.622 0.56 901778 0.621
"LSSWE" "HiC_scaffold_4" 17635345 52.178 0.56 120678 4.64
"LSSWE" "HiC_scaffold_4" 17925091 52.733 0.55 289746 1.898
"LSSWE" "HiC_scaffold_4" 18209548 54.993 2.26 284457 7.945
"LSSWE" "HiC_scaffold_4" 18864906 56.111 1.12 655358 1.709
"LSSWE" "HiC_scaffold_4" 19376841 56.666 0.55 511935 1.074
"LSSWE" "HiC_scaffold_4" 19577717 56.666 0 200876 0
"LSSWE" "HiC_scaffold_4" 19690035 57.222 0.56 112318 4.986
"LSSWE" "HiC_scaffold_4" 19974437 58.333 1.11 284402 3.903
"LSSWE" "HiC_scaffold_4" 20403330 58.333 0 428893 0
"LSSWE" "HiC_scaffold_4" 20902019 58.333 0 498689 0
"LSSWE" "HiC_scaffold_4" 20902339 58.333 0 320 0
"LSSWE" "HiC_scaffold_4" 21203483 59.45 1.12 301144 3.719
"LSSWE" "HiC_scaffold_4" 24147595 59.45 0 2944112 0
"LSSWE" "HiC_scaffold_4" 24197063 59.45 0 49468 0
"LSSWE" "HiC_scaffold_4" 24428938 59.45 0 231875 0
"LSSWE" "HiC_scaffold_4" 24671822 59.45 0 242884 0
"LSSWE" "HiC_scaffold_4" 24759169 59.45 0 87347 0
"LSSWE" "HiC_scaffold_4" 25701341 59.45 0 942172 0
"LSSWE" "HiC_scaffold_4" 25743801 64.583 5.13 42460 120.82
"LSSWE" "HiC_scaffold_4" 25805330 64.583 0 61529 0
"LSSWE" "HiC_scaffold_4" 26087094 64.583 0 281764 0
"LSSWE" "HiC_scaffold_4" 26267929 64.583 0 180835 0
"LSSWE" "HiC_scaffold_5" 207657 0 NA NA NA
"LSSWE" "HiC_scaffold_5" 647704 0 0 440047 0
"LSSWE" "HiC_scaffold_5" 803596 0 0 155892 0
"LSSWE" "HiC_scaffold_5" 1216850 0 0 413254 0
"LSSWE" "HiC_scaffold_5" 1379481 0 0 162631 0
"LSSWE" "HiC_scaffold_5" 1502279 1.117 1.12 122798 9.121
"LSSWE" "HiC_scaffold_5" 1532580 1.673 0.56 30301 18.481
"LSSWE" "HiC_scaffold_5" 1690032 2.784 1.11 157452 7.05
"LSSWE" "HiC_scaffold_5" 2244764 6.214 3.43 554732 6.183
"LSSWE" "HiC_scaffold_5" 3145155 8.474 2.26 900391 2.51
"LSSWE" "HiC_scaffold_5" 3609933 11.316 2.84 464778 6.11
"LSSWE" "HiC_scaffold_5" 3682812 13.576 2.26 72879 31.01
"LSSWE" "HiC_scaffold_5" 4410234 13.576 0 727422 0
"LSSWE" "HiC_scaffold_5" 4887559 13.576 0 477325 0
"LSSWE" "HiC_scaffold_5" 4901213 14.694 1.12 13654 82.027
"LSSWE" "HiC_scaffold_5" 4960529 14.694 0 59316 0
"LSSWE" "HiC_scaffold_5" 5060811 14.694 0 100282 0
"LSSWE" "HiC_scaffold_5" 5102263 15.249 0.55 41452 13.268
"LSSWE" "HiC_scaffold_5" 5481298 18.091 2.84 379035 7.493
"LSSWE" "HiC_scaffold_5" 5753189 19.764 1.67 271891 6.142
"LSSWE" "HiC_scaffold_5" 5997345 20.319 0.55 244156 2.253
"LSSWE" "HiC_scaffold_5" 6560551 20.875 0.56 563206 0.994
"LSSWE" "HiC_scaffold_5" 7000860 21.43 0.55 440309 1.249
"LSSWE" "HiC_scaffold_5" 7019929 21.43 0 19069 0
"LSSWE" "HiC_scaffold_5" 7035607 23.665 2.23 15678 142.238
"LSSWE" "HiC_scaffold_5" 7248699 23.665 0 213092 0
"LSSWE" "HiC_scaffold_5" 7611789 24.782 1.12 363090 3.085
"LSSWE" "HiC_scaffold_5" 7996196 28.768 3.99 384407 10.38
"LSSWE" "HiC_scaffold_5" 8467387 31.028 2.26 471191 4.796
"LSSWE" "HiC_scaffold_5" 9201184 33.844 2.82 733797 3.843
"LSSWE" "HiC_scaffold_5" 9439702 34.961 1.12 238518 4.696
"LSSWE" "HiC_scaffold_5" 10308207 35.517 0.56 868505 0.645
"LSSWE" "HiC_scaffold_5" 10334299 35.517 0 26092 0
"LSSWE" "HiC_scaffold_5" 10599527 37.203 1.69 265228 6.372
"LSSWE" "HiC_scaffold_5" 10977844 37.758 0.55 378317 1.454
"LSSWE" "HiC_scaffold_5" 11337532 38.314 0.56 359688 1.557
"LSSWE" "HiC_scaffold_5" 12234551 42.941 4.63 897019 5.162
"LSSWE" "HiC_scaffold_5" 12331088 42.941 0 96537 0
"LSSWE" "HiC_scaffold_5" 12369231 43.497 0.56 38143 14.682
"LSSWE" "HiC_scaffold_5" 12609932 43.497 0 240701 0
"LSSWE" "HiC_scaffold_5" 12729827 44.614 1.12 119895 9.342
"LSSWE" "HiC_scaffold_5" 13358918 44.614 0 629091 0
"LSSWE" "HiC_scaffold_5" 13408801 45.17 0.56 49883 11.226
"LSSWE" "HiC_scaffold_5" 13477973 45.17 0 69172 0
"LSSWE" "HiC_scaffold_5" 13886849 47.411 2.24 408876 5.478
"LSSWE" "HiC_scaffold_5" 13924169 47.411 0 37320 0
"LSSWE" "HiC_scaffold_5" 15063047 48.528 1.12 1138878 0.983
"LSSWE" "HiC_scaffold_5" 15267221 49.084 0.56 204174 2.743
"LSSWE" "HiC_scaffold_5" 15463044 53.711 4.63 195823 23.644
"LSSWE" "HiC_scaffold_5" 15770980 54.829 1.12 307936 3.637
"LSSWE" "HiC_scaffold_5" 15808062 54.829 0 37082 0
"LSSWE" "HiC_scaffold_5" 16024538 54.829 0 216476 0
"LSSWE" "HiC_scaffold_5" 16041715 54.829 0 17177 0
"LSSWE" "HiC_scaffold_5" 16723204 54.829 0 681489 0
"LSSWE" "HiC_scaffold_5" 17129351 54.829 0 406147 0
"LSSWE" "HiC_scaffold_5" 17666407 55.946 1.12 537056 2.085
"LSSWE" "HiC_scaffold_5" 17700865 55.946 0 34458 0
"LSSWE" "HiC_scaffold_5" 17703464 61.801 5.86 2599 2254.713
"LSSWE" "HiC_scaffold_5" 18420790 64.642 2.84 717326 3.959
"LSSWE" "HiC_scaffold_5" 19243569 64.642 0 822779 0
"LSSWE" "HiC_scaffold_5" 20152817 65.76 1.12 909248 1.232
"LSSWE" "HiC_scaffold_5" 21015124 66.877 1.12 862307 1.299
"LSSWE" "HiC_scaffold_5" 21207369 67.433 0.56 192245 2.913
"LSSWE" "HiC_scaffold_5" 21823918 68.55 1.12 616549 1.817
"LSSWE" "HiC_scaffold_5" 23000347 69.106 0.56 1176429 0.476
"LSSWE" "HiC_scaffold_5" 23162607 69.106 0 162260 0
"LSSWE" "HiC_scaffold_5" 23875210 69.106 0 712603 0
"LSSWE" "HiC_scaffold_5" 23999316 70.791 1.69 124106 13.617
"LSSWE" "HiC_scaffold_5" 24099510 71.909 1.12 100194 11.178
"LSSWE" "HiC_scaffold_5" 24953563 71.909 0 854053 0
"LSSWE" "HiC_scaffold_5" 25175769 71.909 0 222206 0
"LSSWE" "HiC_scaffold_5" 25381802 71.909 0 206033 0
"LSSWE" "HiC_scaffold_5" 26339614 72.809 0.9 957812 0.94
"LSSWE" "HiC_scaffold_5" 26363391 74.662 1.85 23777 77.806
"LSSWE" "HiC_scaffold_5" 26707859 74.662 0 344468 0
"LSSWE" "HiC_scaffold_5" 26708179 74.662 0 320 0
"LSSWE" "HiC_scaffold_6" 736969 0 NA NA NA
"LSSWE" "HiC_scaffold_6" 1621762 0 0 884793 0
"LSSWE" "HiC_scaffold_6" 2433641 0 0 811879 0
"LSSWE" "HiC_scaffold_6" 2519743 0.556 0.56 86102 6.504
"LSSWE" "HiC_scaffold_6" 3242410 1.111 0.55 722667 0.761
"LSSWE" "HiC_scaffold_6" 3412150 2.228 1.12 169740 6.598
"LSSWE" "HiC_scaffold_6" 3585775 2.784 0.56 173625 3.225
"LSSWE" "HiC_scaffold_6" 3942635 3.34 0.56 356860 1.569
"LSSWE" "HiC_scaffold_6" 4430112 4.457 1.12 487477 2.298
"LSSWE" "HiC_scaffold_6" 4464198 6.717 2.26 34086 66.303
"LSSWE" "HiC_scaffold_6" 5663725 11.345 4.63 1199527 3.86
"LSSWE" "HiC_scaffold_6" 6513158 16.582 5.24 849433 6.169
"LSSWE" "HiC_scaffold_6" 7570703 18.842 2.26 1057545 2.137
"LSSWE" "HiC_scaffold_6" 7571956 19.398 0.56 1253 446.927
"LSSWE" "HiC_scaffold_6" 8390355 19.398 0 818399 0
"LSSWE" "HiC_scaffold_6" 8458005 19.398 0 67650 0
"LSSWE" "HiC_scaffold_6" 9094634 21.658 2.26 636629 3.55
"LSSWE" "HiC_scaffold_6" 9850214 21.658 0 755580 0
"LSSWE" "HiC_scaffold_6" 9970661 21.658 0 120447 0
"LSSWE" "HiC_scaffold_6" 10176824 21.658 0 206163 0
"LSSWE" "HiC_scaffold_6" 10258137 22.214 0.56 81313 6.887
"LSSWE" "HiC_scaffold_6" 10289669 22.214 0 31532 0
"LSSWE" "HiC_scaffold_6" 10408058 30.617 8.4 118389 70.953
"LSSWE" "HiC_scaffold_6" 12591646 35.854 5.24 2183588 2.4
"LSSWE" "HiC_scaffold_6" 12804366 36.41 0.56 212720 2.633
"LSSWE" "HiC_scaffold_6" 13489987 37.527 1.12 685621 1.634
"LSSWE" "HiC_scaffold_6" 13668628 37.527 0 178641 0
"LSSWE" "HiC_scaffold_6" 13764052 38.083 0.56 95424 5.869
"LSSWE" "HiC_scaffold_6" 13770229 38.083 0 6177 0
"LSSWE" "HiC_scaffold_6" 13930060 38.083 0 159831 0
"LSSWE" "HiC_scaffold_6" 14009747 39.2 1.12 79687 14.055
"LSSWE" "HiC_scaffold_6" 14961720 41.441 2.24 951973 2.353
"LSSWE" "HiC_scaffold_6" 15160666 42.558 1.12 198946 5.63
"LSSWE" "HiC_scaffold_6" 15173729 42.558 0 13063 0
"LSSWE" "HiC_scaffold_6" 15327271 42.558 0 153542 0
"LSSWE" "HiC_scaffold_6" 15945354 43.676 1.12 618083 1.812
"LSSWE" "HiC_scaffold_6" 16176579 44.793 1.12 231225 4.844
"LSSWE" "HiC_scaffold_6" 16423895 45.349 0.56 247316 2.264
"LSSWE" "HiC_scaffold_6" 16859175 45.904 0.56 435280 1.287
"LSSWE" "HiC_scaffold_6" 16914056 45.904 0 54881 0
"LSSWE" "HiC_scaffold_6" 17097508 46.46 0.56 183452 3.053
"LSSWE" "HiC_scaffold_6" 17427505 47.577 1.12 329997 3.394
"LSSWE" "HiC_scaffold_6" 17511586 47.577 0 84081 0
"LSSWE" "HiC_scaffold_6" 18179955 53.863 6.29 668369 9.411
"LSSWE" "HiC_scaffold_6" 18497780 55.548 1.69 317825 5.317
"LSSWE" "HiC_scaffold_6" 18581869 56.104 0.56 84089 6.66
"LSSWE" "HiC_scaffold_6" 19321659 64.507 8.4 739790 11.355
"LSSWE" "HiC_scaffold_6" 20110284 65.062 0.55 788625 0.697
"LSSWE" "HiC_scaffold_6" 20785725 65.062 0 675441 0
"LSSWE" "HiC_scaffold_6" 21401228 67.323 2.26 615503 3.672
"LSSWE" "HiC_scaffold_6" 21612791 69.564 2.24 211563 10.588
"LSSWE" "HiC_scaffold_6" 23676173 76.676 7.11 2063382 3.446
"LSSWE" "HiC_scaffold_6" 23991951 76.676 0 315778 0
"LSSWE" "HiC_scaffold_6" 23992629 76.676 0 678 0
"LSSWE" "HiC_scaffold_6" 24142139 77.232 0.56 149510 3.746
"LSSWE" "HiC_scaffold_6" 24234371 77.787 0.56 92232 6.072
"LSSWE" "HiC_scaffold_6" 24298444 77.787 0 64073 0
"LSSWE" "HiC_scaffold_6" 24332647 77.787 0 34203 0
"LSSWE" "HiC_scaffold_6" 26268839 77.787 0 1936192 0
"LSSWE" "HiC_scaffold_7" 456352 0 NA NA NA
"LSSWE" "HiC_scaffold_7" 1528844 0 0 1072492 0
"LSSWE" "HiC_scaffold_7" 1702613 0 0 173769 0
"LSSWE" "HiC_scaffold_7" 2362689 1.887 1.89 660076 2.863
"LSSWE" "HiC_scaffold_7" 2748261 3.774 1.89 385572 4.902
"LSSWE" "HiC_scaffold_7" 2808106 3.774 0 59845 0
"LSSWE" "HiC_scaffold_7" 2995400 4.515 0.74 187294 3.951
"LSSWE" "HiC_scaffold_7" 3519988 4.515 0 524588 0
"LSSWE" "HiC_scaffold_7" 3557790 7.356 2.84 37802 75.128
"LSSWE" "HiC_scaffold_7" 3850264 9.598 2.24 292474 7.659
"LSSWE" "HiC_scaffold_7" 4046305 10.715 1.12 196041 5.713
"LSSWE" "HiC_scaffold_7" 5796652 10.715 0 1750347 0
"LSSWE" "HiC_scaffold_7" 6104062 11.271 0.56 307410 1.822
"LSSWE" "HiC_scaffold_7" 6239807 11.271 0 135745 0
"LSSWE" "HiC_scaffold_7" 6547611 11.826 0.55 307804 1.787
"LSSWE" "HiC_scaffold_7" 6928631 11.826 0 381020 0
"LSSWE" "HiC_scaffold_7" 7116623 12.943 1.12 187992 5.958
"LSSWE" "HiC_scaffold_7" 7150807 12.943 0 34184 0
"LSSWE" "HiC_scaffold_7" 7343119 13.499 0.56 192312 2.912
"LSSWE" "HiC_scaffold_7" 7445606 15.185 1.69 102487 16.49
"LSSWE" "HiC_scaffold_7" 7734915 15.185 0 289309 0
"LSSWE" "HiC_scaffold_7" 7860880 15.74 0.55 125965 4.366
"LSSWE" "HiC_scaffold_7" 8151535 15.74 0 290655 0
"LSSWE" "HiC_scaffold_7" 8496053 15.74 0 344518 0
"LSSWE" "HiC_scaffold_7" 8564205 17.426 1.69 68152 24.798
"LSSWE" "HiC_scaffold_7" 8674271 17.981 0.56 110066 5.088
"LSSWE" "HiC_scaffold_7" 8781873 17.981 0 107602 0
"LSSWE" "HiC_scaffold_7" 8955508 17.981 0 173635 0
"LSSWE" "HiC_scaffold_7" 8960320 19.667 1.69 4812 351.205
"LSSWE" "HiC_scaffold_7" 9929480 20.222 0.55 969160 0.568
"LSSWE" "HiC_scaffold_7" 10096801 26.077 5.86 167321 35.023
